3.90225463e-02
8.52677226e-02
-1.63772912e-03
-2.81970371e-02
-6.51994895e-04
-3.71669307e-02
-1.51594880e-03
8.83897841e-02
-1.13923643e-02
-2.65472699e-02
-2.64355037e-02
-1.36392582e-02
5.03233336e-02
-3.84890735e-02
-4.39758226e-02
-5.60522964e-03
5.77830710e-04
-1.94318816e-02
-2.15635840e-02
1.08049968e-02
-7.64650642e-04
-1.01018464e-02
-3.65079530e-02
5.47309581e-04
8.92173499e-02
-3.50198746e-02
-1.77637246e-02
9.10498842e-04
1.37503883e-02
-4.40110220e-03
2.12209150e-02
1.71947613e-01
